ID,Nome,Data de Nascimento,Nacionalidade,Matriculas,ECTS,Ano do Curso,Media Atual
2805,Calebe Souza,04-05-2001,Portuguesa,4,139,1,16.00
1687,Augusto Souza,19-10-2003,Portuguesa,3,125,3,18.30
1816,Thiago Souza,07-09-1996,Portuguesa,2,30,2,15.70
2637,Leonardo Souza,20-06-1994,Portuguesa,3,125,1,18.60
1754,Ana Julia Souza,26-03-1994,Brasileira,3,125,3,11.20
2964,Yasmin Souza,20-02-1990,Portuguesa,4,139,3,19.70
2981,Larissa Souza,12-05-2004,Portuguesa,6,79,2,13.70
2549,Yago Souza,01-07-1992,Portuguesa,5,34,2,12.40
1865,Joao Lucas Souza,06-03-1991,Guineense,1,10,2,14.30
1421,Luna Souza,19-02-2004,Guineense,3,125,2,11.70
1243,Sabrina Souza,14-02-1996,Francesa,5,34,3,16.40
2257,Arthur Souza,16-05-1993,Portuguesa,4,139,2,16.10
2284,Gustavo Souza,05-07-1991,Brasileira,6,79,3,12.50
3157,Pietra Souza,08-12-1997,Portuguesa,3,125,3,15.30
2348,Rebeca Souza,05-04-1993,Portuguesa,3,125,1,15.80
2185,Alice Souza,04-12-1998,Portuguesa,1,10,2,19.40
1242,Lara Souza,14-10-1991,Brasileira,4,139,3,17.40
1486,Stella Souza,06-05-2003,Portuguesa,3,125,3,12.10
1853,Antonio Souza,30-09-1993,Portuguesa,3,125,3,12.30
1562,Eduardo Souza,06-01-1992,Portuguesa,6,79,3,18.90
2598,Eduarda Souza,30-03-2002,Portuguesa,3,125,1,12.50
2883,Maria Julia Souza,13-08-2003,Timorense,5,34,3,14.30
1862,Guilherme Teixeira,18-04-1992,Portuguesa,1,10,2,12.90
1655,Bruna Teixeira,26-01-1996,Portuguesa,4,139,3,17.70
2897,Eduarda Teixeira,06-05-1993,Mocambicana,3,125,3,11.20
1984,Marcela Teixeira,19-02-1990,Portuguesa,5,34,2,15.40
2285,Ana Livia Teixeira,23-08-2002,Portuguesa,4,139,1,16.80
2985,Erick Teixeira,19-02-2001,Portuguesa,2,30,3,13.00
2011,Isaac Teixeira,20-08-2004,Portuguesa,1,10,3,14.90
1848,Nicolas Teixeira,01-11-1999,Portuguesa,4,139,2,12.40
2164,Valentina Teixeira,20-08-1994,Portuguesa,2,30,2,12.50
2329,Eduarda Teixeira,08-11-2000,Portuguesa,1,10,1,11.40
3086,Maysa Teixeira,15-03-2002,Brasileira,6,79,3,19.40
1774,Ana Teixeira,16-10-2002,Portuguesa,5,34,3,14.20
2299,Rafael Teixeira,04-08-2004,Italiana,5,34,2,18.00
2045,Esther Teixeira,16-02-2004,Portuguesa,6,79,3,14.70
2617,Luigi Teixeira,16-01-2000,Espanhola,1,10,3,11.90
3228,Ian Teixeira,23-06-1990,Mocambicana,5,34,3,17.80
1756,Caio Teixeira,08-04-1998,Portuguesa,4,139,2,13.10
1911,Alicia Teixeira,17-02-1993,Portuguesa,3,125,2,14.40
2265,Maria Vitoria Teixeira,03-11-1998,Portuguesa,4,139,3,13.60
1875,Gustavo Teixeira,29-06-2000,Portuguesa,4,139,2,17.20
1600,Isaac Teixeira,28-06-2004,Brasileira,2,30,2,11.20
1281,Joao Teixeira,18-02-1995,Portuguesa,5,34,3,11.40
1521,Maria Alice Teixeira,25-03-1992,Francesa,1,10,2,19.40
2656,Joao Felipe Teixeira,18-06-1999,Portuguesa,3,125,2,13.90
1702,Ana Teixeira,09-12-1998,Brasileira,2,30,3,13.10
2504,Carlos Eduardo Teixeira,29-02-1994,Portuguesa,6,79,2,13.90
1588,Sophie Teixeira,22-08-1997,Mocambicana,6,79,1,17.20
2797,Thiago Teixeira,07-07-2003,Portuguesa,5,34,3,14.80
1239,Carolina Viana,03-11-2000,Portuguesa,4,139,3,12.30
2672,Pedro Viana,14-11-1991,Portuguesa,4,139,1,12.50
1737,Fernando Viana,06-11-1991,Portuguesa,6,79,1,11.90
1675,Thiago Viana,04-10-1998,Portuguesa,6,79,3,18.90
2874,Gabriel Viana,07-03-2000,Portuguesa,5,34,1,13.60
2042,Matheus Viana,12-05-1992,Portuguesa,1,10,2,13.10
2879,Joao Felipe Viana,17-10-1999,Portuguesa,6,79,1,14.40
2823,Carlos Eduardo Viana,17-01-2001,Brasileira,2,30,3,18.00
2315,Lucca Viana,20-03-1992,Portuguesa,5,34,3,17.90
1308,Natalia Viana,03-11-1991,Portuguesa,3,125,3,12.60
2354,Sophia Viana,29-11-1995,Portuguesa,2,30,3,12.00
2010,Andre Viana,28-06-2004,Portuguesa,6,79,3,14.50
2813,Theo Viana,17-07-2004,Italiana,1,10,2,16.70
2693,Esther Viana,05-10-1996,Portuguesa,2,30,3,19.60
2925,Amanda Viana,26-10-1994,Portuguesa,3,125,2,11.60
2540,Kamilly Viana,15-11-1991,Portuguesa,4,139,1,19.50
1523,Alicia Viana,07-10-2003,Francesa,6,79,2,17.40
2432,Sofia Viana,26-05-1994,Portuguesa,3,125,3,17.00
2525,Valentina Viana,22-06-2002,Portuguesa,1,10,2,13.30
2947,Caroline Viana,17-01-1993,Francesa,5,34,3,12.00
1830,Ana Julia Viana,08-02-1995,Brasileira,2,30,2,19.20
1979,Yasmin Viana,08-04-2002,Portuguesa,3,125,2,13.30
2426,Brenda Viana,12-05-2001,Portuguesa,6,79,1,11.60
2718,Ana Viana,06-09-1993,Portuguesa,5,34,2,15.20
2027,Diogo Viana,06-12-2003,Portuguesa,2,30,3,13.30
2454,Ana Laura Vieira,04-01-1993,Portuguesa,1,10,1,13.20
1884,Ana Clara Vieira,27-10-1991,Portuguesa,1,10,1,17.00
2152,Evelyn Vieira,14-10-2001,Portuguesa,5,34,2,19.30
1718,Caua Vieira,20-09-2004,Portuguesa,3,125,3,19.60
1598,Renan Vieira,14-07-2003,Mocambicana,2,30,1,16.00
1962,Joao Miguel Vieira,04-04-2003,Portuguesa,4,139,2,15.60
2669,Leandro Vieira,23-06-1990,Portuguesa,3,125,3,15.50
2383,Natalia Vieira,28-03-2000,Portuguesa,2,30,2,16.60
2073,Livia Vieira,26-09-1990,Brasileira,5,34,2,13.20
2863,Maria Vieira,20-01-1992,Portuguesa,5,34,1,11.90
2966,Bianca Vieira,29-10-2003,Angolana,3,125,1,15.30
2225,Daniela Vieira,05-08-2002,Portuguesa,5,34,3,12.10
2231,Ana Julia Vieira,21-03-2000,Portuguesa,1,10,1,14.30
2289,Emanuel Vieira,01-06-1995,Portuguesa,3,125,3,15.70
2766,Helena Vieira,22-12-2004,Portuguesa,6,79,1,13.20
2589,Caroline Vieira,11-08-1996,Portuguesa,1,10,1,13.40
3105,Gustavo Henrique Vieira,11-08-1994,Portuguesa,4,139,2,15.30
2362,Sophia Vieira,07-11-2001,Italiana,4,139,3,17.60
3236,Jalim Rabei,09-11-2001,Iraquiano,1,52,1,16.38
